UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
130624,49, 49,"R",2,"R",2
130624,51, 51,"R",23,"R",21
130624,53, 53,"R",6,"R",5
130624,54, 54,"R",1,"R",1
130624,57, 57,"R",2,"R",2
130624,58,999,"R",276,"R",215
130624,66, 66,"R",1,"R",1
130624,72, 72,"R",1,"R",0
130624,89,999,"R",2,"R",1
130624,90, 90,"R",9,"R",1
130624,99, 99,"R",287,"R",217
130697, 1,  1,"R",2,"R",2
130697, 4,  4,"R",2,"R",1
130697, 6,  6,"R",87,"R",84
130697, 8,  8,"R",5,"R",5
130697, 9,  9,"R",78,"R",76
130697,11, 11,"R",8,"R",8
130697,12, 12,"R",9,"R",9
130697,13, 13,"R",2,"R",2
130697,15, 15,"R",1,"R",1
130697,16, 16,"R",1,"R",1
130697,17, 17,"R",15,"R",14
130697,18, 18,"R",1,"R",1
130697,19, 19,"R",1,"R",1
130697,20, 20,"R",1,"R",0
130697,21, 21,"R",2,"R",2
130697,22, 22,"R",3,"R",3
130697,23, 23,"R",10,"R",9
130697,24, 24,"R",23,"R",22
130697,25, 25,"R",96,"R",86
130697,26, 26,"R",3,"R",3
130697,27, 27,"R",4,"R",4
130697,28, 28,"R",1,"R",1
130697,29, 29,"R",2,"R",2
130697,32, 32,"R",1,"R",1
130697,33, 33,"R",3,"R",2
130697,34, 34,"R",39,"R",39
130697,36, 36,"R",167,"R",162
130697,37, 37,"R",8,"R",8
130697,39, 39,"R",4,"R",4
130697,40, 40,"R",1,"R",1
130697,41, 41,"R",3,"R",3
130697,42, 42,"R",17,"R",15
130697,44, 44,"R",10,"R",10
130697,45, 45,"R",1,"R",1
130697,47, 47,"R",2,"R",2
130697,48, 48,"R",19,"R",19
130697,49, 49,"R",2,"R",2
130697,50, 50,"R",5,"R",3
130697,51, 51,"R",12,"R",12
130697,53, 53,"R",14,"R",13
130697,55, 55,"R",1,"R",1
130697,58,999,"R",666,"R",635
130697,69, 69,"R",2,"R",2
130697,89,999,"R",2,"R",2
130697,90, 90,"R",114,"R",97
130697,99, 99,"R",782,"R",734
130776, 9,  9,"R",506,"R",454
130776,12, 12,"R",10,"R",10
130776,17, 17,"R",1,"R",1
130776,25, 25,"R",3,"R",3
130776,27, 27,"R",1,"R",1
130776,33, 33,"R",2,"R",2
130776,34, 34,"R",12,"R",11
130776,36, 36,"R",166,"R",152
130776,42, 42,"R",4,"R",3
130776,44, 44,"R",1,"R",1
130776,45, 45,"R",1,"R",0
130776,47, 47,"R",1,"R",0
130776,48, 48,"R",2,"R",0
130776,58,999,"R",710,"R",638
130776,90, 90,"R",1,"R",0
130776,99, 99,"R",711,"R",638
130794, 1,  1,"R",10,"R",10
130794, 2,  2,"R",2,"R",2
130794, 4,  4,"R",13,"R",13
130794, 5,  5,"R",6,"R",6
130794, 6,  6,"R",203,"R",202
130794, 8,  8,"R",24,"R",24
130794, 9,  9,"R",93,"R",91
130794,10, 10,"R",6,"R",6
130794,11, 11,"R",15,"R",15
130794,12, 12,"R",65,"R",64
130794,13, 13,"R",31,"R",31
130794,15, 15,"R",10,"R",10
130794,16, 16,"R",2,"R",2
130794,17, 17,"R",48,"R",48
130794,18, 18,"R",7,"R",7
130794,19, 19,"R",6,"R",6
130794,20, 20,"R",2,"R",2
130794,21, 21,"R",10,"R",10
130794,22, 22,"R",14,"R",14
130794,23, 23,"R",4,"R",4
130794,24, 24,"R",36,"R",36
130794,25, 25,"R",84,"R",81
130794,26, 26,"R",16,"R",16
130794,27, 27,"R",21,"R",20
130794,28, 28,"R",5,"R",5
130794,29, 29,"R",11,"R",11
130794,30, 30,"R",5,"R",5
130794,31, 31,"R",3,"R",3
130794,32, 32,"R",11,"R",11
130794,33, 33,"R",11,"R",10
130794,34, 34,"R",79,"R",77
130794,35, 35,"R",4,"R",4
130794,36, 36,"R",215,"R",213
130794,37, 37,"R",27,"R",27
130794,38, 38,"R",1,"R",1
130794,39, 39,"R",23,"R",23
130794,40, 40,"R",8,"R",8
130794,41, 41,"R",13,"R",13
130794,42, 42,"R",43,"R",43
130794,44, 44,"R",7,"R",7
130794,45, 45,"R",11,"R",11
130794,47, 47,"R",20,"R",19
130794,48, 48,"R",95,"R",95
130794,49, 49,"R",3,"R",3
130794,50, 50,"R",5,"R",5
130794,51, 51,"R",36,"R",36
130794,53, 53,"R",23,"R",23
130794,54, 54,"R",5,"R",5
130794,55, 55,"R",13,"R",13
130794,56, 56,"R",4,"R",4
130794,58,999,"R",1409,"R",1395
130794,66, 66,"R",2,"R",2
130794,72, 72,"R",4,"R",4
130794,78, 78,"R",1,"R",1
130794,89,999,"R",7,"R",7
130794,90, 90,"R",225,"R",198
130794,99, 99,"R",1641,"R",1600
130943, 1,  1,"R",1,"R",1
130943, 4,  4,"R",1,"R",1
130943, 5,  5,"R",2,"R",1
130943, 6,  6,"R",15,"R",11
130943, 8,  8,"R",4,"R",4
130943, 9,  9,"R",98,"R",92
130943,10, 10,"R",1599,"R",1183
130943,11, 11,"R",4,"R",4
130943,12, 12,"R",7,"R",3
130943,13, 13,"R",5,"R",5
130943,17, 17,"R",6,"R",5
130943,19, 19,"R",1,"R",1
130943,23, 23,"R",1,"R",1
130943,24, 24,"R",308,"R",272
130943,25, 25,"R",101,"R",96
130943,26, 26,"R",1,"R",1
130943,27, 27,"R",2,"R",2
130943,29, 29,"R",2,"R",2
130943,32, 32,"R",2,"R",1
130943,33, 33,"R",8,"R",8
130943,34, 34,"R",956,"R",907
130943,35, 35,"R",2,"R",2
130943,36, 36,"R",653,"R",632
130943,37, 37,"R",10,"R",8
130943,39, 39,"R",5,"R",5
130943,42, 42,"R",583,"R",559
130943,44, 44,"R",10,"R",10
130943,45, 45,"R",6,"R",6
130943,47, 47,"R",6,"R",5
130943,48, 48,"R",12,"R",9
130943,50, 50,"R",2,"R",2
130943,51, 51,"R",82,"R",73
130943,53, 53,"R",2,"R",1
130943,54, 54,"R",1,"R",0
130943,58,999,"R",4498,"R",3913
130943,90, 90,"R",48,"R",6
130943,98, 98,"R",2,"A",
130943,99, 99,"R",4548,"R",3919
131113, 1,  1,"R",8,"Z",0
131113, 4,  4,"R",11,"Z",0
131113, 5,  5,"R",7,"Z",0
131113, 6,  6,"R",28,"Z",0
131113, 8,  8,"R",16,"R",1
131113, 9,  9,"R",4,"R",1
131113,10, 10,"R",238,"R",78
131113,11, 11,"R",1,"Z",0
131113,12, 12,"R",43,"R",2
131113,13, 13,"R",19,"Z",0
131113,15, 15,"R",1,"Z",0
131113,16, 16,"R",5,"Z",0
131113,17, 17,"R",17,"R",2
131113,18, 18,"R",6,"Z",0
131113,19, 19,"R",1,"Z",0
131113,20, 20,"R",5,"Z",0
131113,21, 21,"R",7,"Z",0
131113,22, 22,"R",3,"Z",0
131113,24, 24,"R",19,"R",4
131113,25, 25,"R",2,"Z",0
131113,26, 26,"R",14,"R",1
131113,27, 27,"R",7,"R",1
131113,28, 28,"R",2,"Z",0
131113,29, 29,"R",14,"Z",0
131113,30, 30,"R",2,"Z",0
131113,31, 31,"R",5,"Z",0
131113,33, 33,"R",2,"Z",0
131113,34, 34,"R",47,"R",12
131113,35, 35,"R",1,"Z",0
131113,36, 36,"R",33,"R",3
131113,37, 37,"R",24,"R",2
131113,39, 39,"R",37,"R",1
131113,40, 40,"R",9,"R",1
131113,41, 41,"R",6,"Z",0
131113,42, 42,"R",46,"R",7
131113,45, 45,"R",12,"R",1
131113,47, 47,"R",8,"Z",0
131113,48, 48,"R",39,"R",2
131113,49, 49,"R",4,"Z",0
131113,51, 51,"R",10,"Z",0
131113,53, 53,"R",7,"Z",0
131113,54, 54,"R",4,"R",1
131113,55, 55,"R",14,"Z",0
131113,56, 56,"R",1,"Z",0
131113,58,999,"R",789,"R",120
131113,98, 98,"R",4,"A",
131113,99, 99,"R",793,"R",120
131399, 6,  6,"R",1,"R",1
131399,11, 11,"R",474,"R",236
131399,12, 12,"R",1,"R",1
131399,13, 13,"R",1,"R",1
131399,24, 24,"R",88,"R",32
131399,25, 25,"R",1,"R",0
131399,36, 36,"R",2,"R",1
131399,42, 42,"R",1,"R",1
131399,48, 48,"R",4,"R",3
131399,51, 51,"R",11,"R",6
131399,53, 53,"R",1,"R",0
131399,58,999,"R",585,"R",282
131399,90, 90,"R",15,"R",0
131399,98, 98,"R",14,"A",
131399,99, 99,"R",614,"R",282
131450, 1,  1,"R",2,"R",1
131450, 4,  4,"R",4,"R",4
131450, 6,  6,"R",25,"R",23
131450, 8,  8,"R",5,"R",5
131450, 9,  9,"R",1,"R",1
131450,10, 10,"R",1,"R",1
131450,11, 11,"R",5,"R",4
131450,12, 12,"R",7,"R",6
131450,13, 13,"R",9,"R",7
131450,16, 16,"R",1,"R",1
131450,17, 17,"R",4,"R",3
131450,18, 18,"R",3,"R",3
131450,19, 19,"R",1,"R",1
131450,21, 21,"R",2,"R",1
131450,22, 22,"R",1,"R",1
131450,24, 24,"R",32,"R",30
131450,25, 25,"R",7,"R",6
131450,27, 27,"R",1,"R",1
131450,29, 29,"R",1,"R",1
131450,33, 33,"R",1,"R",1
131450,34, 34,"R",1,"R",1
131450,35, 35,"R",1,"R",1
131450,36, 36,"R",2,"R",2
131450,38, 38,"R",1,"R",1
131450,39, 39,"R",2,"R",2
131450,41, 41,"R",1,"R",0
131450,42, 42,"R",2,"R",2
131450,48, 48,"R",12,"R",11
131450,49, 49,"R",4,"R",3
131450,51, 51,"R",3,"R",2
131450,53, 53,"R",4,"R",2
131450,54, 54,"R",1,"R",1
131450,55, 55,"R",1,"R",1
131450,57, 57,"R",1,"R",0
131450,58,999,"R",149,"R",130
131450,99, 99,"R",149,"R",130
131469, 1,  1,"R",5,"R",4
131469, 2,  2,"R",2,"R",2
131469, 4,  4,"R",15,"R",12
131469, 5,  5,"R",2,"R",2
131469, 6,  6,"R",188,"R",179
131469, 8,  8,"R",24,"R",21
131469, 9,  9,"R",70,"R",69
131469,10, 10,"R",8,"R",8
131469,11, 11,"R",37,"R",37
131469,12, 12,"R",79,"R",78
131469,13, 13,"R",50,"R",47
131469,15, 15,"R",5,"R",5
131469,16, 16,"R",2,"R",2
131469,17, 17,"R",73,"R",60
131469,18, 18,"R",5,"R",3
131469,19, 19,"R",1,"R",1
131469,20, 20,"R",7,"R",5
131469,21, 21,"R",8,"R",6
131469,22, 22,"R",7,"R",6
131469,23, 23,"R",14,"R",14
131469,24, 24,"R",157,"R",152
131469,25, 25,"R",163,"R",160
131469,26, 26,"R",12,"R",10
131469,27, 27,"R",23,"R",19
131469,28, 28,"R",1,"R",1
131469,29, 29,"R",11,"R",9
131469,30, 30,"R",2,"R",2
131469,31, 31,"R",2,"R",1
131469,32, 32,"R",12,"R",12
131469,33, 33,"R",22,"R",22
131469,34, 34,"R",237,"R",229
131469,35, 35,"R",3,"R",3
131469,36, 36,"R",332,"R",317
131469,37, 37,"R",37,"R",31
131469,38, 38,"R",2,"R",2
131469,39, 39,"R",34,"R",25
131469,40, 40,"R",4,"R",2
131469,41, 41,"R",17,"R",17
131469,42, 42,"R",164,"R",157
131469,44, 44,"R",21,"R",20
131469,45, 45,"R",17,"R",15
131469,47, 47,"R",15,"R",10
131469,48, 48,"R",67,"R",58
131469,49, 49,"R",5,"R",5
131469,50, 50,"R",7,"R",7
131469,51, 51,"R",201,"R",197
131469,53, 53,"R",43,"R",39
131469,54, 54,"R",6,"R",6
131469,55, 55,"R",8,"R",5
131469,56, 56,"R",1,"R",1
131469,57, 57,"R",53,"R",52
131469,58,999,"R",2281,"R",2147
131469,72, 72,"R",31,"R",31
131469,89,999,"R",31,"R",31
131469,90, 90,"R",219,"R",219
131469,98, 98,"R",8,"A",
131469,99, 99,"R",2539,"R",2397
131496, 1,  1,"R",8,"R",8
131496, 2,  2,"R",3,"R",3
131496, 4,  4,"R",10,"R",10
131496, 5,  5,"R",4,"R",4
131496, 6,  6,"R",135,"R",133
131496, 8,  8,"R",10,"R",10
131496, 9,  9,"R",58,"R",57
131496,10, 10,"R",3,"R",3
131496,11, 11,"R",28,"R",28
131496,12, 12,"R",78,"R",78
131496,13, 13,"R",26,"R",26
131496,15, 15,"R",6,"R",6
131496,16, 16,"R",3,"R",3
131496,17, 17,"R",58,"R",57
131496,18, 18,"R",10,"R",10
131496,19, 19,"R",1,"R",1
131496,20, 20,"R",7,"R",7
131496,21, 21,"R",4,"R",4
131496,22, 22,"R",3,"R",3
131496,23, 23,"R",2,"R",2
131496,24, 24,"R",101,"R",101
131496,25, 25,"R",95,"R",91
131496,26, 26,"R",16,"R",16
131496,27, 27,"R",15,"R",15
131496,28, 28,"R",1,"R",1
131496,29, 29,"R",7,"R",7
131496,30, 30,"R",1,"R",1
131496,31, 31,"R",5,"R",5
131496,32, 32,"R",5,"R",5
131496,33, 33,"R",10,"R",10
131496,34, 34,"R",143,"R",143
131496,35, 35,"R",1,"R",1
131496,36, 36,"R",222,"R",220
131496,37, 37,"R",23,"R",23
131496,38, 38,"R",2,"R",2
131496,39, 39,"R",20,"R",20
131496,40, 40,"R",7,"R",7
131496,41, 41,"R",7,"R",7
131496,42, 42,"R",63,"R",63
131496,44, 44,"R",3,"R",3
131496,45, 45,"R",8,"R",8
131496,46, 46,"R",3,"R",3
131496,47, 47,"R",16,"R",16
131496,48, 48,"R",46,"R",46
131496,49, 49,"R",4,"R",4
131496,50, 50,"R",4,"R",4
131496,51, 51,"R",90,"R",90
131496,53, 53,"R",22,"R",21
131496,54, 54,"R",3,"R",3
131496,55, 55,"R",11,"R",11
131496,56, 56,"R",3,"R",3
131496,57, 57,"R",1,"R",1
131496,58,999,"R",1415,"R",1404
131496,60, 60,"R",1,"R",1
131496,72, 72,"R",2,"R",2
131496,89,999,"R",3,"R",3
131496,90, 90,"R",181,"R",174
131496,99, 99,"R",1599,"R",1581
132693, 1,  1,"R",2,"R",1
132693, 4,  4,"R",1,"R",1
132693, 8,  8,"R",1,"R",1
132693,12, 12,"R",2094,"R",1593
132693,13, 13,"R",7,"R",6
132693,17, 17,"R",2,"R",1
132693,18, 18,"R",3,"R",3
132693,21, 21,"R",2,"R",2
132693,25, 25,"R",1,"R",1
132693,26, 26,"R",1,"R",0
132693,29, 29,"R",2,"R",2
132693,30, 30,"R",1,"R",1
132693,33, 33,"R",1,"R",1
132693,34, 34,"R",3,"R",3
132693,36, 36,"R",7,"R",7
132693,37, 37,"R",2,"R",1
132693,39, 39,"R",1,"R",1
132693,40, 40,"R",1,"R",1
132693,42, 42,"R",3,"R",3
132693,48, 48,"R",2,"R",2
132693,49, 49,"R",1,"R",1
132693,51, 51,"R",1,"R",1
132693,53, 53,"R",1,"R",1
132693,58,999,"R",2140,"R",1634
132693,98, 98,"R",1,"A",
132693,99, 99,"R",2141,"R",1634
132709, 8,  8,"R",2,"R",1
132709,10, 10,"R",1,"R",1
132709,12, 12,"R",5150,"R",3848
132709,17, 17,"R",2,"R",1
132709,22, 22,"R",1,"R",1
132709,25, 25,"R",1,"R",0
132709,26, 26,"R",1,"R",1
132709,27, 27,"R",1,"R",0
132709,33, 33,"R",2,"R",1
132709,34, 34,"R",2,"R",2
132709,36, 36,"R",6,"R",6
132709,42, 42,"R",2,"R",1
132709,48, 48,"R",1,"R",0
132709,51, 51,"R",1,"R",0
132709,58,999,"R",5173,"R",3863
132709,90, 90,"R",4,"R",2
132709,98, 98,"R",90,"A",
132709,99, 99,"R",5267,"R",3865
132851, 2,  2,"R",1,"R",1
132851, 4,  4,"R",1,"R",1
132851, 6,  6,"R",1,"R",1
132851,10, 10,"R",1,"R",0
132851,12, 12,"R",1087,"R",822
132851,13, 13,"R",3,"R",3
132851,17, 17,"R",1,"R",1
132851,19, 19,"R",1,"R",1
132851,24, 24,"R",2,"R",2
132851,25, 25,"R",1,"R",1
132851,26, 26,"R",1,"R",1
132851,32, 32,"R",1,"R",0
132851,34, 34,"R",1,"R",0
132851,36, 36,"R",3,"R",3
132851,37, 37,"R",1,"R",0
132851,39, 39,"R",2,"R",2
132851,42, 42,"R",2,"R",0
132851,44, 44,"R",2,"R",1
132851,51, 51,"R",1,"R",1
132851,58,999,"R",1113,"R",841
132851,90, 90,"R",2,"R",0
132851,98, 98,"R",1,"A",
132851,99, 99,"R",1116,"R",841
132879, 6,  6,"R",1,"R",1
132879,12, 12,"R",15,"R",5
132879,23, 23,"R",1,"Z",0
132879,58,999,"R",17,"R",6
132879,90, 90,"R",4,"R",1
132879,98, 98,"R",1,"A",
132879,99, 99,"R",22,"R",7
132903, 1,  1,"R",4,"R",4
132903, 2,  2,"R",1,"R",1
132903, 4,  4,"R",4,"R",4
132903, 5,  5,"R",4,"R",4
132903, 6,  6,"R",20,"R",19
132903, 8,  8,"R",14,"R",13
132903, 9,  9,"R",14,"R",14
132903,10, 10,"R",1,"R",1
132903,12, 12,"R",7533,"R",7392
132903,13, 13,"R",47,"R",47
132903,15, 15,"R",1,"R",1
132903,17, 17,"R",33,"R",32
132903,18, 18,"R",12,"R",12
132903,19, 19,"R",4,"R",4
132903,20, 20,"R",5,"R",5
132903,21, 21,"R",8,"R",8
132903,22, 22,"R",1,"R",1
132903,23, 23,"R",2,"R",2
132903,24, 24,"R",18,"R",18
132903,25, 25,"R",17,"R",17
132903,26, 26,"R",6,"R",6
132903,27, 27,"R",13,"R",12
132903,28, 28,"R",5,"R",5
132903,29, 29,"R",16,"R",15
132903,30, 30,"R",1,"R",1
132903,31, 31,"R",5,"R",5
132903,32, 32,"R",2,"R",2
132903,33, 33,"R",7,"R",7
132903,34, 34,"R",58,"R",57
132903,36, 36,"R",71,"R",69
132903,37, 37,"R",24,"R",23
132903,39, 39,"R",26,"R",26
132903,40, 40,"R",5,"R",5
132903,42, 42,"R",45,"R",45
132903,44, 44,"R",2,"R",2
132903,45, 45,"R",15,"R",12
132903,46, 46,"R",1,"R",1
132903,47, 47,"R",13,"R",13
132903,48, 48,"R",33,"R",32
132903,49, 49,"R",1,"R",1
132903,50, 50,"R",1,"R",1
132903,51, 51,"R",32,"R",32
132903,53, 53,"R",6,"R",5
132903,55, 55,"R",18,"R",17
132903,56, 56,"R",1,"R",1
132903,57, 57,"R",12,"R",12
132903,58,999,"R",8162,"R",8006
132903,90, 90,"R",34,"R",22
132903,99, 99,"R",8196,"R",8028
133021, 1,  1,"R",24,"R",4
133021, 6,  6,"R",1,"R",0
133021,12, 12,"R",323,"R",246
133021,13, 13,"R",14,"R",6
133021,18, 18,"R",1,"R",1
133021,24, 24,"R",2,"R",1
133021,36, 36,"R",1,"R",1
133021,42, 42,"R",2,"R",1
133021,45, 45,"R",1,"R",1
133021,58,999,"R",369,"R",261
133021,90, 90,"R",4,"R",1
133021,98, 98,"R",2,"A",
133021,99, 99,"R",375,"R",262
133386, 8,  8,"R",2,"R",2
133386,12, 12,"R",1525,"R",1088
133386,13, 13,"R",8,"R",7
133386,17, 17,"R",3,"R",3
133386,18, 18,"R",4,"R",4
133386,20, 20,"R",1,"R",1
133386,21, 21,"R",1,"R",1
133386,24, 24,"R",1,"R",1
133386,25, 25,"R",2,"R",2
133386,26, 26,"R",2,"R",2
133386,33, 33,"R",2,"R",1
133386,34, 34,"R",4,"R",3
133386,36, 36,"R",3,"R",3
133386,37, 37,"R",1,"R",1
133386,39, 39,"R",3,"R",2
133386,45, 45,"R",3,"R",2
133386,48, 48,"R",3,"R",3
133386,51, 51,"R",3,"R",3
133386,53, 53,"R",1,"R",0
133386,58,999,"R",1572,"R",1129
133386,90, 90,"R",8,"R",4
133386,98, 98,"R",2,"A",
133386,99, 99,"R",1582,"R",1133
133492, 1,  1,"R",5,"R",5
133492, 4,  4,"R",5,"R",5
133492, 5,  5,"R",5,"R",5
133492, 6,  6,"R",8,"R",8
133492, 8,  8,"R",14,"R",12
133492, 9,  9,"R",13,"R",10
133492,10, 10,"R",6,"R",6
133492,11, 11,"R",1,"R",1
133492,12, 12,"R",104,"R",99
133492,13, 13,"R",15,"R",15
133492,15, 15,"R",1,"R",1
133492,16, 16,"R",1,"R",1
133492,17, 17,"R",25,"R",25
133492,18, 18,"R",8,"R",8
133492,19, 19,"R",7,"R",7
133492,20, 20,"R",2,"R",2
133492,21, 21,"R",5,"R",5
133492,22, 22,"R",1,"R",1
133492,23, 23,"R",3,"R",3
133492,24, 24,"R",17,"R",16
133492,25, 25,"R",40,"R",38
133492,26, 26,"R",12,"R",11
133492,27, 27,"R",18,"R",17
133492,29, 29,"R",6,"R",6
133492,31, 31,"R",1,"R",1
133492,32, 32,"R",1,"R",1
133492,33, 33,"R",3,"R",3
133492,34, 34,"R",13,"R",12
133492,35, 35,"R",4,"R",3
133492,36, 36,"R",30,"R",28
133492,37, 37,"R",12,"R",12
133492,39, 39,"R",22,"R",22
133492,40, 40,"R",2,"R",2
133492,41, 41,"R",2,"R",2
133492,42, 42,"R",34,"R",33
133492,44, 44,"R",5,"R",5
133492,45, 45,"R",4,"R",4
133492,47, 47,"R",11,"R",11
133492,48, 48,"R",14,"R",14
133492,49, 49,"R",2,"R",2
133492,50, 50,"R",6,"R",4
133492,51, 51,"R",12,"R",12
133492,53, 53,"R",5,"R",5
133492,54, 54,"R",1,"R",1
133492,55, 55,"R",7,"R",7
133492,57, 57,"R",7,"R",7
133492,58,999,"R",520,"R",498
133492,72, 72,"R",1,"R",1
133492,89,999,"R",1,"R",1
133492,90, 90,"R",15,"R",15
133492,98, 98,"R",1,"A",
133492,99, 99,"R",537,"R",514
133508,12, 12,"R",2704,"R",2032
133508,58,999,"R",2704,"R",2032
133508,98, 98,"R",184,"A",
133508,99, 99,"R",2888,"R",2032
133526, 4,  4,"R",1,"B",
133526, 8,  8,"R",1,"B",
133526,11, 11,"R",1,"B",
133526,12, 12,"R",262,"B",
133526,13, 13,"R",24,"B",
133526,18, 18,"R",2,"B",
133526,22, 22,"R",1,"B",
133526,24, 24,"R",1,"B",
133526,26, 26,"R",1,"B",
133526,32, 32,"R",1,"B",
133526,34, 34,"R",1,"B",
133526,37, 37,"R",1,"B",
133526,42, 42,"R",1,"B",
133526,47, 47,"R",2,"B",
133526,51, 51,"R",2,"B",
133526,58,999,"R",302,"B",
133526,72, 72,"R",5,"B",
133526,89,999,"R",5,"B",
133526,90, 90,"R",5,"B",
133526,98, 98,"R",1,"B",
133526,99, 99,"R",313,"B",
133553, 1,  1,"R",7,"R",6
133553, 2,  2,"R",4,"R",3
133553, 4,  4,"R",21,"R",18
133553, 5,  5,"R",9,"R",9
133553, 6,  6,"R",66,"R",63
133553, 8,  8,"R",45,"R",43
133553, 9,  9,"R",25,"R",22
133553,10, 10,"R",4,"R",3
133553,11, 11,"R",2,"R",2
133553,12, 12,"R",514,"R",487
133553,13, 13,"R",79,"R",73
133553,15, 15,"R",4,"R",4
133553,16, 16,"R",7,"R",6
133553,17, 17,"R",53,"R",52
133553,18, 18,"R",13,"R",13
133553,19, 19,"R",4,"R",4
133553,20, 20,"R",6,"R",6
133553,21, 21,"R",15,"R",15
133553,22, 22,"R",5,"R",5
133553,23, 23,"R",18,"R",15
133553,24, 24,"R",50,"R",50
133553,25, 25,"R",39,"R",39
133553,26, 26,"R",26,"R",26
133553,27, 27,"R",13,"R",13
133553,28, 28,"R",8,"R",7
133553,29, 29,"R",16,"R",16
133553,30, 30,"R",1,"R",1
133553,31, 31,"R",1,"R",1
133553,32, 32,"R",7,"R",7
133553,33, 33,"R",12,"R",12
133553,34, 34,"R",85,"R",84
133553,35, 35,"R",2,"R",2
133553,36, 36,"R",99,"R",92
133553,37, 37,"R",57,"R",54
133553,39, 39,"R",42,"R",41
133553,40, 40,"R",1,"R",1
133553,41, 41,"R",14,"R",14
133553,42, 42,"R",85,"R",83
133553,44, 44,"R",5,"R",5
133553,45, 45,"R",53,"R",52
133553,47, 47,"R",16,"R",16
133553,48, 48,"R",105,"R",105
133553,49, 49,"R",1,"R",1
133553,50, 50,"R",1,"R",1
133553,51, 51,"R",79,"R",75
133553,53, 53,"R",23,"R",23
133553,54, 54,"R",6,"R",6
133553,55, 55,"R",14,"R",14
133553,56, 56,"R",3,"R",2
133553,57, 57,"R",30,"R",27
133553,58,999,"R",1795,"R",1719
133553,72, 72,"R",5,"R",5
133553,89,999,"R",5,"R",5
133553,90, 90,"R",131,"R",112
133553,99, 99,"R",1931,"R",1836
133650, 1,  1,"R",13,"R",11
133650, 5,  5,"R",3,"R",2
133650, 6,  6,"R",9,"R",9
133650, 9,  9,"R",2,"R",2
133650,10, 10,"R",3,"R",1
133650,11, 11,"R",14,"R",13
133650,12, 12,"R",897,"R",794
133650,13, 13,"R",159,"R",146
133650,15, 15,"R",1,"R",1
133650,17, 17,"R",35,"R",31
133650,18, 18,"R",4,"R",3
133650,20, 20,"R",2,"R",2
133650,21, 21,"R",3,"R",2
133650,22, 22,"R",14,"R",10
133650,24, 24,"R",32,"R",26
133650,25, 25,"R",1,"R",1
133650,26, 26,"R",32,"R",30
133650,27, 27,"R",6,"R",6
133650,28, 28,"R",5,"R",5
133650,29, 29,"R",5,"R",5
133650,32, 32,"R",1,"R",1
133650,34, 34,"R",10,"R",10
133650,36, 36,"R",19,"R",19
133650,37, 37,"R",10,"R",10
133650,39, 39,"R",10,"R",10
133650,40, 40,"R",2,"R",1
133650,42, 42,"R",9,"R",7
133650,45, 45,"R",18,"R",14
133650,47, 47,"R",8,"R",7
133650,48, 48,"R",39,"R",31
133650,51, 51,"R",5,"R",5
133650,53, 53,"R",1,"R",1
133650,55, 55,"R",3,"R",3
133650,57, 57,"R",2,"R",2
133650,58,999,"R",1377,"R",1221
133650,90, 90,"R",20,"R",20
133650,99, 99,"R",1397,"R",1241
133711, 1,  1,"R",2,"R",0
133711, 4,  4,"R",2,"R",0
133711, 6,  6,"R",1,"R",0
133711, 8,  8,"R",3,"R",1
133711, 9,  9,"R",10,"R",10
133711,10, 10,"R",6,"R",4
133711,12, 12,"R",340,"R",181
133711,13, 13,"R",24,"R",8
133711,17, 17,"R",10,"R",5
133711,18, 18,"R",3,"R",3
133711,21, 21,"R",2,"R",1
133711,23, 23,"R",4,"R",4
133711,24, 24,"R",33,"R",27
133711,25, 25,"R",25,"R",20
133711,26, 26,"R",3,"R",2
133711,27, 27,"R",3,"R",3
133711,28, 28,"R",1,"R",0
133711,29, 29,"R",4,"R",2
133711,33, 33,"R",5,"R",3
133711,34, 34,"R",20,"R",15
133711,36, 36,"R",35,"R",24
133711,37, 37,"R",5,"R",4
133711,39, 39,"R",10,"R",5
133711,42, 42,"R",29,"R",21
133711,44, 44,"R",3,"R",3
133711,45, 45,"R",17,"R",13
133711,47, 47,"R",4,"R",1
133711,48, 48,"R",11,"R",8
133711,50, 50,"R",2,"R",0
133711,51, 51,"R",20,"R",14
133711,53, 53,"R",1,"R",1
133711,55, 55,"R",7,"R",3
133711,56, 56,"R",1,"R",1
133711,57, 57,"R",1,"R",0
133711,58,999,"R",647,"R",387
133711,90, 90,"R",11,"R",3
133711,99, 99,"R",658,"R",390
133809, 1,  1,"R",10,"R",10
133809, 4,  4,"R",1,"R",1
133809, 5,  5,"R",3,"R",3
133809, 6,  6,"R",7,"R",6
133809, 8,  8,"R",1,"R",1
133809,12, 12,"R",63,"R",61
133809,13, 13,"R",9,"R",8
133809,17, 17,"R",3,"R",3
133809,18, 18,"R",11,"R",10
133809,20, 20,"R",1,"R",1
133809,21, 21,"R",10,"R",10
133809,24, 24,"R",1,"R",1
133809,27, 27,"R",1,"R",1
133809,28, 28,"R",1,"R",1
133809,29, 29,"R",5,"R",5
133809,34, 34,"R",1,"R",1
133809,36, 36,"R",1,"R",1
133809,37, 37,"R",3,"R",3
133809,39, 39,"R",7,"R",7
133809,42, 42,"R",3,"R",3
133809,45, 45,"R",1,"R",1
133809,47, 47,"R",14,"R",13
